text,polarity,subjectivity,Sentiment,Sentiment_label
I ve see movie twice already impressed itbr br conversation Nimi mother plus Nimi Matthew touch nigerian community show truthfully colourfully usually isbr br although certain thing could done bit explanation know Matthew South France first place scene follow Matthew find car would understandablebr br Luckily Optimum release website detailed production note help make scene well understandbr br would go see unfortunately limited release London not long available see hope video release get big audience film deserve,0.28798701298701296,0.4861471861471862,Negative,1.0
minute semi unexpected boredom First wonder possible produce something like reach th minute convincing minute last end I m kinda proud consider watch movie great test humans patience crap tolerance worth watch well write want test give try you re strong willed enough may even last end movie lack coherence character seem no common sense happening movie sure see somewhere seem put movie fill film reel,0.21666666666666665,0.6242063492063492,Negative,0.0
okay someone somewhere year ago think would good idea make D imax movie fly stow away aboard Apollo go moon someone somewhere idiotbr br want give artist prop homework hardware far tell rocket launch hardware bang graphic general pretty good rocket launch give chill like good rocket launch always Popular Mechanics flyingcar gearhead blood still run strong d pretty effective CG be not pixarquality generally good fly kinda mediocre anthropomorphic halfasse late character throw colour hippie fly AfricanAmerican fly giant afro black shade etc maggot look like grub human baby head although make suitably gross squelch noisesbr br scriptwriter certainly not homework rely offensive outdate clichs s gender politic include mostlyuseless female character racial stereotype evil Russians fat fly want eat gradetwo level grossout humour movie aim IMAX blow wonderful opportunity sneak educational content physics space travel do not get physics right zerog Lunar Module landing burn please could not even bother read original radio transcript Houston astronaut public domain instead write dialogue sound like crapbr br like maggotsbr br get point half rocket maggot uh yay,0.2839285714285715,0.640406162464986,Negative,0.0
viewer see Cure would agree comment superb movie heartwarming Joseph Mazzello Brad Renfro prove star quality movie along Dexters Mazzello mother Annabella Sciorrabr br first watch Cure TV do not know expect watch masterpiece soon become clear Dexter year old boy plague AIDS sit around backyard play toy one day meet next door neighbour Eric first little awkward boy soon become good friendsbr br film keep wonder would happen two boy keep wonder wonder heck would get New Orleans sit door sea biscuit pull inflatable crocodile behind great scene throughout moviebr br part reach part Dexters health start deteriorate could not help wonder go make towards end find think first prank play Dexter really dead obviously be not silly play third something wrong Dexter do not get laugh show kind laughter point victim prank soon announce poor Dexter die part lose ball eye scene onwards cry end near start understand Erics loss movie end nice note Dexters shoe float ever slowly riverbr br Overall movie excellent laughter adventure emotion sadness etc put blender get excellent must watch film Peter Horton do great job direct film believe certainly one good try search movie dvd exist superb movie take emotional rollercaoster,0.229943919716647,0.5510396169487078,Negative,1.0
nothing cool hip clever film liking reveal ignorance true art cinema easily forget central fact entire film mean ugly people SERIAL KILLERS dismember total stranger order family do not want family part trouble grasp applaud filthbr br silly filth can not art Ones head life must deeply empty mistake shallow viciousness interesting camera without brain really make artwork cool profundity question status quo perspective inform knowledge history case knowledge anything would preferable instead randomly pile ugliest image available world meltdown thank sort empty meanness glorify cool cause far man violent event actually happen every day not film refer actual soulless people would thing want thing do child could think require zero imagination not surrealism lazy crap no content say nothingits bad evening news say nothing new nothing do not already know emperor new clothe director hope enough uneducated child proud streak inhumanity sloppy filth fly see director Miikes demente fan chainsmoke teensand twenty drunk cover tattoo metal hang hole punch face knowledgebase inversely proportional intelligence estimate br br no PLOT thisit sheer exploitation shockvalue violence no hide meaning anywhere poorly make film fine explore film see find cinematic device ingeniously artistic can not uncover hide mean one not need view review REAL piece cinema PLENTY direct Fellini Bergman Fassbinder Herzog Altman Bunuel Kurosawa Lynch Tarkovsky Peter Greenaway Tarantino Guillermo del Toro Richard Linklater Eisenstein Aronofsky Gus van Sant Soderbergh Shyamalan Ordet do not view real art film like giant wannabe director Miike never make film equal one genius list do not talent anyone could slap together chaotic crap like Visitor Q Teenagers could throw together one afternoon there s no message no meaning no plot nothing long list ART Films learn frombut Visitor Q not art film respect no content one banal horror pile onto another point remember hideous crime thing happen every single day somewhere world not okay film refer actual soulless people would thing want thing do other world already ugly enough thank people enjoy think horrific event like br br sooooo many art film use mind deconstruct waste talent piece crap no deeply mean nothing analyze keep try I ve spend nearly year watch practically every film ever make keep new one I ve never see anything disgustingly pointless not imaginative even shocking type event happen daily world make film even favorably review cause young airhead do not know well think cool may grow think convince other may end thingsconvicte killer often reveal start way desensitize horror gruesome inhumanity Trust thisi know cool cool piece crap AINT Visitor Q FEEL genuine snuff film I m still not sure be not actually br br actions consequence son world awful enough already violence like could happen socially irresponsible director crank fake Art film Believe will not think Cool someone saw skull half,-0.0861514755569634,0.5828777760180197,Negative,0.0
early film Pilot hit canadian tv show Trailer Park Boys play executive network Showcase decide sign tv series Great act funny cast make one good cult comedy film movie plot two small time criminal go around exterminate people pet money dog next door who s bark night guy go get trouble come across job big deal end shootout Watch movie want understand begin tv series highly recommend itbr br Rated R swearing violence drug usebr br not offensive either do not actually show kill animal,0.10545454545454543,0.41272727272727266,Negative,1.0
possibly one bad giant killer animal movie ever see follow typical premise laboratory experiment go wrong giant crocodile rapid growth chemical escape monster look way much like dinosaur big tyranosaurouslike hind leg look like oversized crocodile everything movie unoriginal constantly ooze cliche minute minute always two drunken redneck hunter dark separate plus there s always guy girl share lame obvious love interest life threaten situation much already say feel I m waste time write,-0.09479166666666666,0.5156249999999999,Negative,0.0
may CONTAIN SPOILERSBUT doubt actually SPOILTbr br Five Across Eyes sum one wordamateurish film try well different film Blair Witch type filmingit do not workit end look feel like somebody cheap video camera van decide make movie story no explanation protagonist give no real motivation look like lesbian wear powersuit compare five girl no violence speak ofjust sound scream crunch whole film take place inside van mean decent scenery question five girl really good they ve give whole come across pretty terrible actressesalthough material give hard judge actually aCtthey spend WHOLE movie scream squeal whimperingso much half time hard make say camera bad actually hard tell say video paint violent torture film fact five girl van scream terrorthat literally sum whole moviewe get end seem like hour constant scream five girl still alive one minus finger thumb upget itfingerLOL poor actress try hard probably lose voicesand pride make terrible movie not judge posteryoull let,-0.10848765432098767,0.5254629629629629,Negative,0.0
will not lie rent film arty film possible explicit sex get scene Catherine Deneuves briefly show breast rest film usual long pretentious european art film line like mother father do not know paraphrase usually deliver long soliloquiesbr br curious transition art porn might interesting look use fast forward button still slow,-0.05000000000000001,0.48611111111111116,Negative,0.0
Thursday manage avoid attention remain mystery potent mix comedy crime one take chance Tarantino play safe Hollywood formula risk do not always pay one character one sequence come inappropriately silly fall flat lead role Thomas Jane give wonderful complex performance two brief appearance Mickey Rourke hint high potential much misuse actor Heres director one keep one eye,0.1535,0.5473333333333333,Negative,1.0
must say easily one FAVORITE movie watch Halloween halloween party horrid acting guy dress like extra Miami Vice GREAT GREAT GREATbr br SPOILERSbr br huge place heart random s horror flick one reach tug heart string always pass flick Blockbuster always laugh cover box every weekend would grab random movie never see beforeone weekend Angelas turn seem taunt month take home put spend movie underneath blanketbr br terrify gross not act thing come movie amazing honestly say good part watch Suzanne play fellow iowan stick tube lipstick nipple random love Watching creepy Angela FLOAT hallway hear creepy demon voice enough awake night long br br be not one clever good act horror movie s cheese get element need Creepy Goth Kid Virgin Slut Naked Girls Scary House Bad Acting oh mention naked girl element put together way make one fave movie Kudos filmmaker,0.08035714285714284,0.5976190476190476,Negative,1.0
greatly move watch moviehow jonny could keep hope faith amaze many people care want fuss thing do not small thing like chothesmoney new car I ve see people tear blemish movie bring everything back basic lovehope beauty simple important thing lifeit make everyday problem see Small really unimportant watch boy realize long bless food roof head love one around truly blessedand say stop smell rose truly new meaningand know jonny see want thank much share faithstrenghtand humor thank jonny know soar heaven bring much love laughter heaven,0.17633689839572192,0.5141902215431626,Negative,1.0
see movie today Haifa Film Festival Israel hear rave review guess critic suck Willem Defoe wife director present festival definitely slow movie ever see numerous pointless ridiculously long scene nothing besides Defoe decent act two half people movie Defoes wife Giada include ridiculously awful cast part salesgirl bakery beyond movie pretty much plot less lame attempt abstract wall scene stir kind reaction crowd vulgar come nowhere add kind shock value dullness movie sorry harsh really movie precious waste time money appreciate good indie cinema movie not worthy moviegoer time,-0.042753623188405816,0.5543478260869564,Negative,0.0
watching preview Armored thought movie either go bad good film Thankfully movie entertain suspenseful realistic never perfect crime Armored show movie show perfectly people get stressful situation behave like animal last hour film entertain Matt Dillon still good actor Hard believe Dillon year age would buy movie give Armored eight ten not Christmas movie write ten line yet Nope Anyways not many action film armored lot excitement give movie goer choice another comedy,0.07115384615384615,0.49294871794871786,Negative,1.0
terrific fastpaced screwballlike comic stripdramafarce set Frances implosion Played wideeye straightfaced intensity talente cast chockablock action satire social commentary authentic period detail slick brillantine hairdo marcel hairdo fleet Citroen Tractions rollick soundtrack brief credible impersonation Charles de Gaulle Marshal Petain br br simply good entertainment recently show screen devoid presumption message movie train creative recreation trip steamdriven train work despite no steam locomotive expensive prop no doubt would TGV,0.1256410256410256,0.5057692307692309,Negative,1.0
get want want message Bluebeards Eighth WIfe careful wish wish wish youbr br man hear story happen sexual frustration be not relieve certain part anatomy turn blue misogynistic pirate aside Cooper play wealthy man accustomed getting want whenever want learning late be not expect never learn lesson run feisty Claudette Colbert twist soul practice business deal end marringbuye intent bed none literally frustrate every turn corner room tourist attractionbr br film definite french sensibility mean strong doubleentendre boudoir humor day sharp edge you re not accustomed may not enjoy see either Cooper Colbert whole reason watch film likable actor whole point movie they re unlikable people least likable people develop unlikable trait protect think world br br accept term you ll find satisfaction witty sophisticated filmand satisfaction say movie cast come around aummmblue moon,0.1426378446115288,0.6039786967418547,Negative,1.0
previously see short VHS tape feature Summer Stock rewatche every Sunday TCM site mark film debut yearold Deanna Durbin yearold Judy Garland outside two old sister two teen showcase musical talent solo Deanna Il Bacio one Judy Waltz Swing two climax Americana slight plot minute film concern possible unemployment Ednas Durbins real first name way she s address grandfather conduct job park low attendance two girl help probably guess happen contrast mark not Garlands Durbins musical choice also height poise movement despite perform quite well end almost surprising MGM choose Garland Durbin already contract Universal short make briefly allow back since feature debut three Smart Girls early prepare stage Judy would make first feature Pigskin Parade th CenturyFox MGM decide movie would next star would Broadway Melody would perform show stop number Dear Mr Gable make Love back short every Sunday provide warm wonderful glimpse two star singer begin legendary career unaware future hold,0.14675697865353038,0.3259031198686371,Negative,1.0
dont even try figure logic story ride along yearold Gus bizarre road trip ever witness weird character implausible situation Twin Peaks reunion nothing make sense yet impossible stop watch Motorama find r,-0.25555555555555554,0.8666666666666667,Negative,1.0
find movie light enjoyable one know story not real life like yet depiction superbbr br Lyrics really good John Travolta usual style like scene wherein angel give stuff bring life back dog,0.20833333333333334,0.4083333333333334,Negative,1.0
spoiler pant think movie make angry crapped myselfbr br finish watch stare tv set confusion horror there s soft tap shoulder voice hiss die seven day turn around one good friend stand look absolute hatred one suggest movie Blockbusterbr br will not lie bad movie face Earth see friend yearold guy reaction one person actually begin cry punch one person scream pass one person stand staggered front door reappear hour later one person simply black one one person start babble incoherently cerebral palsy Touretts Syndrome one person go sort catatonic trance not respond voice twenty minutesbr br movie really bad there s one part retarded cameraman actually trip hold camera producer decide leave seriously hear grunt swear hit ground there s one special effect special way retarded kid try solve Rubix Cube special camera rotate onscreen action action n dumbass lose corn field freaking minute barrel rollbr br no circumstance watch movie even warn fact know tagline back warning not ignore honestly think release movie public sick practical joke producer part that s not say however pass see movie store would sit shelf poor sucker see rather buy every copy get hand mail people hate,-0.13626373626373625,0.511080586080586,Negative,0.0
good fortune Perris Island fall DI show one evening outdoor theater directly front barrack Plt B Co st Bn st ITRbr br although have not long enough even think see movie could hear laugh one many indelible memory thirteen week pibr br later date got actually see theater I m still convinced date remain realistic portrayal experience late s ever do no one do well Jack Webb,0.14916666666666667,0.3533333333333334,Negative,1.0
big insult TMNT ever fortunantely officially Venus not exist canon TMNT never female turtle take away tragic tale male unique mutant never family go no big mistake cross Power Rangers tmnt horrible episode turtle voice WRONG act character could do well job well design animatronic NO VENUS br br do not bother peopleit cringe worthy material lip flap slow unnatural look totally disrespect shredder main baddie dragonlord dude corny turtle look corny thing hang body what s thing around raph thigh silly look sculpt plastron br br look normal act character got rid Venus got rid stupid kiddie cartoon soundsand well writing could good,-0.125,0.5720588235294117,Negative,0.0
people may remember Ms Russell film Black Widow appeal critical acclaim boy must really need rent check sign dogbr br yes like gratuitous violence nudity one must sit back wonder retrospect possess anyone spend money time make first place see movie one hbo can not believe pick upbr br Ms Russel do not physical attractiveness early career come play Barker son look like could brother also creepy think go incestuous relationship occur thank goodness be not hope do not count spoiler Eric Roberts Alyssa Milano add cast one Bmovie straight video waybr br scene Purvis Barker either person phone primer terrible terrible acting oh wait forgot terrible terrible writing well chalk one experience bad experience,-0.3197916666666667,0.5693452380952381,Negative,0.0
silly movie look nice do not make lot sense one hand film suggest Juanas madness woman ahead time hand obsession right bad victorian novel wrong woman seem sort mental problem like Miss Havesham castle movie Elizabeth would Elizabeth not able get past Essexs sexual attraction,-0.10158730158730157,0.6539682539682539,Negative,0.0
not VHS dvd coverat least europeshow scene nothing actual plot movie act bad movie cry make fun nothing good friend want laughs movie suppose serious watch Tycus Peter Onorati man teach knock bad guy empty carton box Shame Dennis Hopper follow Travoltas example star battlefield earth want watch good movie earth destroy terrible force please not choose Tycus favor watch Armageddon th time,-0.14848484848484847,0.49090909090909096,Negative,0.0
air tv yesterday decide check one last Bruce TimmPaul Dini dtv project relate old Batman Animated Series Jeff Matsuda come along reimagine Batman new Batman series anyway story new Batman movie center around appearance new vigilante know Batwoman however Batman feel need stop extreme method also meantime take Pengiun Ruphert Thorn secretly work Carlton Duquesnewhos family trouble another villainwhich later reveal movie weapon smuggling operationthey also put bounty Batwoman question mysterious Batwoman possible could one Batman solve mystery stop Penguins late operation animate movie fairly complex plot serious tone good another plus complete redesign Penguin look much like sophisticated Mob Boss use see comic_strip unlike previous design borrow element Tim Burton vision Pengiumsewer rat circus freak even though movie contain love subplot never carry far do not derail movie like say Batman Forever voice act standard quality directtovideo projectsif Batman Mask Phantasm take route Kevin Conroy still shine BatmanBruce Wayne like say despite run short minute manage make pretty goodand complex storyline complete minor twist bucket load action downside however Nightwing nowhere see I m sure Barbara Gordon Bruce Wayne do not click couple even though reference Tim Drakeaka Robin little movie quite frank never big fan Paul Dini Bruce Timms Batman character designespecially Batman show postBTAS New Adventures Batman Robin well kinda make Batman look fat rather wellbuilt bulk individualkinda like Jeff Matsuda character model Batman Bruce Wayne seem bit awkward blue eye make look like Clark Kent Brucethough true look much alike another downside Rupert Throneno explanation deal safe say he s goon what s cut deal little hang Penguim get hurt every time point gun someonecount many time happen movie you ll surprised overall good Batman animate movie worth least rental,0.06212121212121211,0.4679349046015713,Negative,1.0
may little creaky certainly never impact still thrill reminder Michael Jackson could look back first time since initial prominence strike not horror trapping quaint fun Vincent Price never sound genuinely uncamply sic menacing absorption horror film allow Jackson behind genre makeup give we bravely reveal portrait male sexualitybr br THRILLER be not really horror way horror be not really horror ageold theme sexual awakening young woman film open cinema Jacksons girlfriend uncomfortable imagery aggressively gendere response course date less scared film know expect boyfriendbr br mainstream imagery film watch group atmosphere suggest socially condition expectation lead not think body disgust hence decay ghouls loss virginity see kind death sexual rite not boyfriend peer society hence visualisation gang violationbr br brilliant disturb stuff good thing director Landis ever do Jackson popular artist planet still willing show fix image star contain multitude not reassure song hold remarkably well creepy insistent bass rhythm extraordinarily salacious lyric beautiful s disco ecstasy tail chorus shatter timelessness reveal milky desire behind fear,0.13046536796536798,0.5804473304473303,Negative,1.0
may contain spoiler watch movie last night LMN Lifetime Movie Network not know show quality movie MOVIE AWFUL still amazed watch entire thing terrible could movie contain stereotype harp jewish mother want son doctor catholic family priest son big big crucifix every room show catholic familys house mexican whore bad guy really softie heart incredibly bad country accent GAG first intrigue fact never hear movie see cheryl pollack corin nemec decide stay awake am watch anyway redeem thing movie madchen amick beauty suppose pollack nemecs act okay horrid script work unlike reviewer comment lack texan accent movie suppose take place austin people twang think accent support character like mary margarets date john unnecessary also bad tired hollywood southern accent sound nothing like area accent suppose since supposed take place austin shoot movie would not expensive fully expect familiar shot town beautiful capitol build UT tower light win football game etc none thing also take hour drive mexico austin one point movie michael posse take mexico lose virginity able drive dark summer early fall do not get dark austin pm spend time mexico get drunk sex mexican kind whore return austin dawn theoretically possible not likely anyone start school hill country usually third week august may september know unless want pass heat stroke not wear letter jacket august september austin surround area degree people no body temperature would stupid enough wear sweater letter jacket first day school bad make tv movie experience,-0.05312499999999998,0.4987500000000001,Negative,0.0
one bad Arnold movie I ve see special effect terrible Script horrible hopefully next movie much well like T Total Recall True Lies erasernot good rest Watch Stigmata want see apocalyptic future movie much well,-0.08116883116883113,0.523917748917749,Negative,0.0
have not see many movie bad one story line dialogue acting horror story jump b c without logical step every time think you ve miss something no way intend earth character Jenny Garth portray love nono loser guy actually play movie Cinderella Man Russel Crow well no Spielberg course write ten line get post movie really be not inspire enough write line romantic feel good movie lousy story you re you ll ball,0.054166666666666675,0.3680555555555556,Negative,0.0
plot something white hunter capture tribe white woman african jungle plainsIts turkey really wildly mismatch footage early sound silent film mix badly shoot recentto release footage man safari scene man gorilla suit south seas native sea use represent people middle Africa woman bikinis horrible narration guy loin cloth make body racially insensitive think movie sit make fun lot alcoholic drink witty friend time go chore get bad bad bad movie beyond I m speechless,-0.16562499999999994,0.4104166666666667,Negative,0.0
first see movie think sweet family movie rest night next couple day though clever moment funny line keep creep back thought conversation there s lot go classic element farce good character act Wendie Malicks story line hysterical Labelling feelgood movie belie wit fun smarter seem like wonderful life,0.1486111111111111,0.5236111111111111,Negative,1.0
first first thing come mind finish film last night title MM see first one obviously first movie plot thing similar fact couple go porno industry be not even need plot see ending not spoil do not make sensebr br diplomat fiance Hungary notice woman swim naked pool area she s attractive see club decide little fun steamy threesome thing get extremely intense diplomat mail picture affair fearing might go public jeopardize career pay guy send picture diplomat freaks kill guy lead murder case fiacee decide find girl affair thing get deep darker go get intobr br could alright thriller turn unexplained not well think movie sad like say title really nothing first one do not fall sexual thriller make no sense good night alone quite frankly one film close porn might well label soft corebr br,0.16562500000000002,0.4341666666666667,Negative,0.0
whoever write nice post must friend guy bad even backyard wrestling fact be not even backyard wrestle really guy hit trampoline guy lbs wet not one ounce entertainment value bore kid even give yard tard bad name possible want see entertaining backyard wrestling pick Backyard Wrestling Pleasure Pain star big name BYW MDogg Josh Prohibition guy good actually go since yarde get professionally train real pro wrestler go legit get well recommend check guy MDogg insane hook do not waste time cash crappy dvd well back yard video,-0.006666666666666649,0.45555555555555544,Negative,0.0
one good comedy television moment take sugarysweet idea show revolve around close family turn quite realistic yet funny depiction typical family complete sible parent spat brat brother overprotective father bimbo sister I m almost surprised Disneybr br credit Simple Rules know comedy do not try many show eg Sister Sister Lizzie McGuire think lead character teenager tackle social issue end lose humour hardhitte trap Simple Rules avoid tackle issue school outcast fun fact time really serious understandably sensitively handle tragic death John Ritter characterbr br think although John Ritter sadly miss since reason show make mark Simple Rules still well remember humour do not make Cates father second version Paul Hennessy,0.02941176470588238,0.5228291316526611,Negative,1.0
yet another die hard straight video rip cardboard villain many god awful cheaply badly make rip popular action movie late s early s still lurk record not care really one yet another blatant rip combination die Hard Siege speed complete full complement clichs predictabilitybr br non descript villain usual selection cardboard cut gun tote thug dispatch various mean film progress hero naturally ex cop something family attitude problem course bring along party not usual emotional baggage also match piece eye candy annoying sonbr br suppose luxury cruise liner run Florida Mexico carefully describe cross liner ferry go someway explain come appear lark around rusty cross channel ferry New Zealand act wooden deck script woeful one liner predictable villain utterly inept plot hole could sail boat throughbr br seem never end tide sort rip straight video rubbish pollute late night slot television DVD bargain bin supermarket everywhere although even film bad yet see dvd release yet give time chance something least half decently make semi believable important ORIGINAL No thought not,-0.05566134316134314,0.5119471744471745,Negative,0.0
disappointing see talented actor Amitabh Bachchan weak role especially beyond sensational BLACK highly recommend one line film state Sakar not mere man think philosophy Director Ram Gopal Varma credit GODFATHER inspiration movie perhaps problem seem like badly mangle american movie set India Left Elbow Index consider seven element filmmakingacte continuity plot character development dialogue artistry production setson scale high low give average score film continuity seem high maintain violent tone infuse drama place use justice outside legal system motivation however seem lack emotion connect evil organize crime acting rate appear weak even someone beat murder seem hoohum example one character shot forehead find wonder going fall not ala Ronald Reagan place automobile bleed face cradle ala John F Kennedy plot rate example Americanstyle gangsterism family orient Robinhood head Character development appear static character seem like chess piece abandon chess board thereby earn rank dialogue seem stilte appear force fit Bowery pattern speecha dialogue Production set look averagea artistry puzzle far many closeup rapid pan many group scene actor seem rehearseda much camera movement disruptive average Left Elbow Index slight deduction base poor derivatism move two question continually arise film one many people eat often two not India brand organize crime film like dependent western cultural example much like Amitabh Bachchan can not recommend film,-0.032072072072072064,0.48792792792792805,Negative,0.0
live Mexico City suffer throug trailer every piece trash come stupid mexican filmmaker want admire Mexican guy make great film take look something Guillermo del Toro specially Devils Backbone maybe Alfonso Cuarn though really do not like film respect thembr br mexican filmmaker often produce terrible utter trash ever Por la Libre El Segundo Aire American Visa one low point mexican film ever respect brain please avoid piece cost would intelligent watch video wedding watch Britneys reality show that s get iq everyone film,0.013821892393320974,0.4443877551020408,Negative,0.0
first start watch became one favourite show Melissa Joan hart funny talented aunt character star show Salem cat immensely funny first season opinion good Sabrina teenager high school adapting witch life funniest entertain um good I m not fan start introduce Brad Dreamer cause quite like Valerie okay problem one season you re go to new people least keep do not like Josh twt prefer Harvey disappear got rid Libby would awesome thy bickering these seven year Mr craft well Zelda got marry would gold Sabrina move aunts house RoxieMilesMorgans house do not like these people either do not really seem like Sabrina Sabrina seem lose charm stuff aunt seem shun life they re stupid story line kind stop watch old rerun back like whoohoo LOL must say last season absolutely terriblethey get rid aunt suck cause big part show suddenly let two freeloader move nice house treat like dirt she s work magazine shop they re put load celebrity guest star show they re every episode kind ruin programme really go downhill lose luster see last episode aunt Zelda reduce candle she s get married run Harvey end would like know happen well that s review thing say thing stay appeal self seven year Salem cat,0.2609764309764309,0.5423905723905723,Negative,1.0
thank Warner Archive see mammoth variety show throw everything kitchen sink bathtub however present film give screen time every person contract Warners time artist seem unfamiliar big silent day fade popularity talkie truly remarkable artist vaudeville era well impressed Winnie Lightner perform two number also french star Irene Bordoni croon love song sexy manner perhaps one big highlight twostrip Technicolor Chinese Fantasy restore version truly beautiful star Myrna Loy Nick Lucas finally massive Lady Luck finale go nearly quarter hour truly epic earlytalkie era oldmovie buff love,0.28666666666666674,0.47000000000000003,Negative,1.0
much not sort movie John Wayne know play diplomat man get thing do word persuasion rather physical action film move quiet realism superficially unexcite storybr br openminde patient thoughtful movie rich depiction intrigue part historybr br two intertwine story big story internalise isolationist Japan externalise expansionist America clash interest conflict small human story outsider barbarian Wayne civilise Geishas initial hostility dislike turn mutual respect love human story reflection great story two nationsbr br movie well do actor play role well two lead role perform perfection John Wayne excellent Townsend Harris strike exactly right blend force negotiation dealing Japanese Eiko Ando likewise excellent Geisha title charm delightful interaction character John Waynes particularly well portray exactly two individual depict film would behavedbr br script well write lack pomposity realistic depiction manner depict event may occur character real people not selfconsciously great figure history furthermore clash culture interest portray great skill subtlety indeed clash traditionalist traditionally powerful isolationist Japan rise newly powerful nation across ocean summarise well one exchange John Wayne local japanese baron Wayne complain shipwreck sailor behead land Japan pass ship can not even put port water Baron respond Japan want leave alone Waynes character reply Japan increasingly important crossroad international shipping thing continue nation regard nothing band brigand infest important roadway real summary way two country see right see wrong resultant clash two selfrighteous people conflict interest reflection throughout history continue theme echo present futurebr br Cinematography depiction midnineteenth century Japan accelerate growth towards industrialisation follow later century excellent visual treat enlighten insight Japans ancient civilisationbr br highly recommend anyone whether John Wayne fan not watch film get chance aware be not action film representation interesting place time history slowboile love story much surprise comes dominate personal life two main character watch film merit without preconception allow immersed story thoroughly enjoy itbr br excellent film,0.25212857142857137,0.45475238095238096,Negative,1.0
Jud Nelson aspire actor become involved married couple enjoy play sadistic game people husband get jolly bury people alive be not bad enough miniature video camera coffin watch victim suffocate,0.08928571428571429,0.39523809523809517,Negative,0.0
rent movie simply Rosario Dawson sit watch buddy minute glue seat not intensity minute real film no Hollywood BS no explosion no corny one liner film draw slowly reel toward tragically human fate people think enjoy film sadly mistaken like movie mindless entertainment entertainment sake alone Michael Bays Transformers like produce audience no need think people watch allow ever stereotype muster slowly dissolve brain well even place advertisement throughout movie keep buy product do not forget explosion love explosion make distinction art entertain also think provoke move hide way Entertainment rarely artful even arbitrarily Movie entertainment Descent film Film artbr br still house soul within walk meatsack apparatus rape scene every bit powerful irreversable distinction irreversable violent rape scene involve two people whose path unfortunately cross wrong time hell ensue Descent date rape no less disgusting no less deprave different trust violation soul desecration scar run deep character Maya consent would hot sex scene see desperate escape scene sicken jared sick manipulative serial rapist wholly unsettling closely resemble passionate love affair could Maya ever close anyone even midst rape Jareds slick lover boy facade ever hint slip ruinedbr br film whole beautiful camera work lighting time remove surrounding focus everything Maya silent inner working mind accomplish Rosario facial expression gesture soundtrack excellent blend everything particularly favorite scene synchronism film aspect work together Maya dance sea writhing body something inside awakening become aware set beautifully sad Jeff Buckley tunebr br do not think I ve really spoil anything I m stop bottom line think good film hand unfortunately seem everyone jaded day do not hack slash gang rape nuke anything people can not bother death be not bad thing happen last thing happen existence bad thing happen never leave always thought shower brush tooth buy Christmas present tie shoe haunt haunt last thing release youbr br Treat Challenge Watch film,-0.01926406926406925,0.5569534632034633,Negative,1.0
STEAMBOAT willie amazingly important film cinema history second appearance Mickey Mouse follow silent PLANE CRAZY early year probably famous filmmostly groundbreake first sound cartoon do not yet hear Mickey speak ton sound effect music throughout filmsomething take grant huge crowd pleaser br br important historical film would worth seeingespecially lover animation however see short year amazed timeless film actually Mickey Minnie behave bit odd compare character grow love thank mostly kooky mind talent animator Ub Iwerks infectious charm film adorable see Mickey play Turkey Straw highly imaginative occasionally cruel way clever real crowdpleaserthis film still rank among mickey good film even wonderful year,0.18269230769230768,0.5583333333333333,Negative,1.0
I ve see Directors cut version nothing content excellent act esp Cole Hauser sad little space Claudia Black though subtle visual effect photography overall believable plot consider genre without lot logical hole really nonpredictable twist buildup character greatest asset movie combined style may consider movie Bgrade effort would disagree whole thing really original stylishbr br even though I m not fan Vin Diesel tough guy role Riddick suit well can not wait Chronicles Riddick really cool flick go to sequelbr br ask,0.15324074074074073,0.5344444444444445,Negative,1.0
film wonderful every way modern action adventure not take time relax enjoy think People see movie slow plod dull really need take week watch several time short attention span mind come grip possibility involve cause even beautiful story beautiful place no reason be not hurry make point emphatically need make short time allot first apprehensive Brosnan play native american give story line though think apt cast back hermite Jahfre,0.21519607843137256,0.41960784313725485,Negative,1.0
kid friend believe Gymkata violent bloody movie ever make I m not sure start rumor probably bear frustration year old be not allow see one reason Years Gymkata release become perennial late night cable movie result I ve able make lost time must see scene dreadful excuse film dozen time always spot second screen time however aside force couple gymnastic martial art bad dub stiff dialog outrageously difficult storyline film thing go that s bad movie visually sound actually pretty entertaining never punch kick land little force much volume can kungfu sound cheeky slow pitcheddown music nearly minute slow motion scene truly weird chase city demente bloodthirsty villager be not really tense much irritate enough bad wig extra look camera wave make trainwreck little fun could head cultclassic status mstk need,-0.15226934523809524,0.5332465277777778,Negative,0.0
high intellectual pretensionsThe main lead intend give deep meaningful renderingwith voice frame mind naturally certainly influence fiftiessixtie method whichwhen script direction worthwhile give stunning result see cliftnewmanwintersbut story abysmalbeside move slowyou could edit least minute include pointless flashbacksand plot line would not change time doubtful Bruce Dern believe Uncle character portray often verge parodyan interesting side skim overthe relationship young boyhero admit hero kind child say young kid would let nobody harm himsome welcome tenderness emergesbut botch final scene return itbr br Word wisetake foley close range insteadit two great actor Christopher Walken Sean Penn togetherit also offbeat movie grippingsuspensefulhere hitchcockometer point sullenly towards zero throughout,0.1784711779448621,0.5997243107769424,Negative,0.0
fan without Trace premier episode really can not express disappointment episode last week real problem far many AficanAmerican family deal continue deal lack medium coverage crucial first hour document recent study Law enforcement include local state federal also complicit purpose advertising subject matter cop end seemingly television deal almost subject matter except RACE shamefulGet together do not explore next time,0.024358974358974366,0.3628205128205128,Negative,0.0
